date,route,fare_class,tickets_sold,price,revenue
2024-04-21,DEL-HYD,Economy,166,4942,820372
2024-04-21,DEL-HYD,Premium,35,8888,311080
2024-04-21,DEL-HYD,Business,61,11871,724131
2024-04-21,BLR-HYD,Economy,123,4462,548826
2024-04-21,BLR-HYD,Premium,144,9717,1399248
2024-04-21,BLR-HYD,Business,141,16191,2282931
2024-04-22,DEL-BOM,Economy,58,5334,309372
2024-04-22,DEL-BOM,Premium,49,8803,431347
2024-04-22,DEL-BOM,Business,107,10478,1121146
2024-04-22,DEL-BLR,Economy,34,3515,119510
2024-04-22,DEL-BLR,Premium,28,7160,200480
2024-04-22,DEL-BLR,Business,151,17778,2684478
2024-04-22,BOM-BLR,Economy,140,4092,572880
2024-04-22,BOM-BLR,Premium,39,7681,299559
2024-04-22,BOM-BLR,Business,21,15033,315693
2024-04-22,DEL-HYD,Economy,128,4118,527104
2024-04-22,DEL-HYD,Premium,129,6520,841080
2024-04-22,DEL-HYD,Business,30,17465,523950
2024-04-22,BLR-HYD,Economy,160,4187,669920
2024-04-22,BLR-HYD,Premium,56,9579,536424
2024-04-22,BLR-HYD,Business,71,19973,1418083
2024-04-23,DEL-BOM,Economy,75,3571,267825
2024-04-23,DEL-BOM,Premium,59,7510,443090
2024-04-23,DEL-BOM,Business,176,14086,2479136
2024-04-23,DEL-BLR,Economy,108,3798,410184
2024-04-23,DEL-BLR,Premium,149,9084,1353516
2024-04-23,DEL-BLR,Business,125,12933,1616625
2024-04-23,BOM-BLR,Economy,103,4215,434145
2024-04-23,BOM-BLR,Premium,78,6893,537654
2024-04-23,BOM-BLR,Business,81,12263,993303
2024-04-23,DEL-HYD,Economy,124,5371,666004
2024-04-23,DEL-HYD,Premium,54,8317,449118
2024-04-23,DEL-HYD,Business,121,11167,1351207
2024-04-23,BLR-HYD,Economy,130,4013,521690
2024-04-23,BLR-HYD,Premium,91,9663,879333
2024-04-23,BLR-HYD,Business,61,12220,745420
2024-04-24,DEL-BOM,Economy,26,5593,145418
2024-04-24,DEL-BOM,Premium,25,8262,206550
2024-04-24,DEL-BOM,Business,48,17037,817776
2024-04-24,DEL-BLR,Economy,47,3898,183206
2024-04-24,DEL-BLR,Premium,97,9673,938281
2024-04-24,DEL-BLR,Business,40,11894,475760
2024-04-24,BOM-BLR,Economy,78,4351,339378
2024-04-24,BOM-BLR,Premium,78,8952,698256
2024-04-24,BOM-BLR,Business,148,11335,1677580
2024-04-24,DEL-HYD,Economy,54,3378,182412
2024-04-24,DEL-HYD,Premium,123,8330,1024590
2024-04-24,DEL-HYD,Business,191,15417,2944647
2024-04-24,BLR-HYD,Economy,136,3689,501704
2024-04-24,BLR-HYD,Premium,184,7722,1420848
2024-04-24,BLR-HYD,Business,195,16146,3148470
2024-04-25,DEL-BOM,Economy,135,4710,635850
2024-04-25,DEL-BOM,Premium,135,7391,997785
2024-04-25,DEL-BOM,Business,178,15969,2842482
2024-04-25,DEL-BLR,Economy,69,3717,256473
2024-04-25,DEL-BLR,Premium,98,9098,891604
2024-04-25,DEL-BLR,Business,69,17943,1238067
2024-04-25,BOM-BLR,Economy,98,3386,331828
2024-04-25,BOM-BLR,Premium,124,7511,931364
2024-04-25,BOM-BLR,Business,179,11907,2131353
2024-04-25,DEL-HYD,Economy,32,4024,128768
2024-04-25,DEL-HYD,Premium,97,9420,913740
2024-04-25,DEL-HYD,Business,101,15596,1575196
2024-04-25,BLR-HYD,Economy,178,5812,1034536
2024-04-25,BLR-HYD,Premium,33,9418,310794
2024-04-25,BLR-HYD,Business,104,17951,1866904
2024-04-26,DEL-BOM,Economy,69,5681,391989
2024-04-26,DEL-BOM,Premium,190,6441,1223790
2024-04-26,DEL-BOM,Business,149,11505,1714245
2024-04-26,DEL-BLR,Economy,113,5640,637320
2024-04-26,DEL-BLR,Premium,88,7551,664488
2024-04-26,DEL-BLR,Business,189,18042,3409938
2024-04-26,BOM-BLR,Economy,119,5879,699601
2024-04-26,BOM-BLR,Premium,181,6156,1114236
2024-04-26,BOM-BLR,Business,129,17104,2206416
2024-04-26,DEL-HYD,Economy,146,5144,751024
2024-04-26,DEL-HYD,Premium,151,9153,1382103
2024-04-26,DEL-HYD,Business,190,11128,2114320
2024-04-26,BLR-HYD,Economy,89,5365,477485
2024-04-26,BLR-HYD,Premium,106,8921,945626
2024-04-26,BLR-HYD,Business,75,12741,955575
2024-04-27,DEL-BOM,Economy,132,3228,426096
2024-04-27,DEL-BOM,Premium,189,7102,1342278
2024-04-27,DEL-BOM,Business,170,12809,2177530
2024-04-27,DEL-BLR,Economy,117,3825,447525
2024-04-27,DEL-BLR,Premium,165,9846,1624590
2024-04-27,DEL-BLR,Business,87,18243,1587141
2024-04-27,BOM-BLR,Economy,133,5410,719530
2024-04-27,BOM-BLR,Premium,97,7786,755242
2024-04-27,BOM-BLR,Business,61,13199,805139
2024-04-27,DEL-HYD,Economy,39,5007,195273
2024-04-27,DEL-HYD,Premium,132,7407,977724
2024-04-27,DEL-HYD,Business,82,18802,1541764
2024-04-27,BLR-HYD,Economy,81,5333,431973
2024-04-27,BLR-HYD,Premium,145,8472,1228440
2024-04-27,BLR-HYD,Business,117,17325,2027025
2024-04-28,DEL-BOM,Economy,131,5449,713819
2024-04-28,DEL-BOM,Premium,36,6397,230292
2024-04-28,DEL-BOM,Business,129,11910,1536390
2024-04-28,DEL-BLR,Economy,166,5616,932256
2024-04-28,DEL-BLR,Premium,133,8944,1189552
2024-04-28,DEL-BLR,Business,184,19088,3512192
2024-04-28,BOM-BLR,Economy,40,4972,198880
2024-04-28,BOM-BLR,Premium,142,7077,1004934
2024-04-28,BOM-BLR,Business,99,10585,1047915
2024-04-28,DEL-HYD,Economy,190,3534,671460
2024-04-28,DEL-HYD,Premium,90,7870,708300
2024-04-28,DEL-HYD,Business,65,15325,996125
2024-04-28,BLR-HYD,Economy,97,4039,391783
2024-04-28,BLR-HYD,Premium,166,7033,1167478
2024-04-28,BLR-HYD,Business,100,11861,1186100
2024-04-29,DEL-BOM,Economy,169,5847,988143
2024-04-29,DEL-BOM,Premium,77,8258,635866
2024-04-29,DEL-BOM,Business,153,15398,2355894
2024-04-29,DEL-BLR,Economy,42,4433,186186
2024-04-29,DEL-BLR,Premium,63,8841,556983
2024-04-29,DEL-BLR,Business,55,18895,1039225
2024-04-29,BOM-BLR,Economy,88,4590,403920
2024-04-29,BOM-BLR,Premium,99,6805,673695
2024-04-29,BOM-BLR,Business,97,12460,1208620
2024-04-29,DEL-HYD,Economy,53,4632,245496
2024-04-29,DEL-HYD,Premium,170,8562,1455540
2024-04-29,DEL-HYD,Business,51,13114,668814
2024-04-29,BLR-HYD,Economy,154,3616,556864
2024-04-29,BLR-HYD,Premium,33,7759,256047
2024-04-29,BLR-HYD,Business,122,14321,1747162
2024-04-30,DEL-BOM,Economy,177,4763,843051
2024-04-30,DEL-BOM,Premium,116,9698,1124968
2024-04-30,DEL-BOM,Business,189,14151,2674539
2024-04-30,DEL-BLR,Economy,60,5079,304740
2024-04-30,DEL-BLR,Premium,47,9903,465441
2024-04-30,DEL-BLR,Business,149,16257,2422293
2024-04-30,BOM-BLR,Economy,32,5491,175712
2024-04-30,BOM-BLR,Premium,93,6100,567300
2024-04-30,BOM-BLR,Business,190,10343,1965170
2024-04-30,DEL-HYD,Economy,187,3365,629255
2024-04-30,DEL-HYD,Premium,164,8276,1357264
2024-04-30,DEL-HYD,Business,149,19533,2910417
2024-04-30,BLR-HYD,Economy,156,5883,917748
2024-04-30,BLR-HYD,Premium,69,7117,491073
2024-04-30,BLR-HYD,Business,104,10924,1136096
2024-05-01,DEL-BOM,Economy,171,3585,613035
2024-05-01,DEL-BOM,Premium,37,6495,240315
2024-05-01,DEL-BOM,Business,64,12120,775680
2024-05-01,DEL-BLR,Economy,33,3156,104148
2024-05-01,DEL-BLR,Premium,167,8154,1361718
2024-05-01,DEL-BLR,Business,174,14626,2544924
2024-05-01,BOM-BLR,Economy,109,4971,541839
2024-05-01,BOM-BLR,Premium,173,9504,1644192
2024-05-01,BOM-BLR,Business,150,10786,1617900
2024-05-01,DEL-HYD,Economy,36,5027,180972
2024-05-01,DEL-HYD,Premium,82,7898,647636
2024-05-01,DEL-HYD,Business,74,13783,1019942
2024-05-01,BLR-HYD,Economy,71,5915,419965
2024-05-01,BLR-HYD,Premium,26,8349,217074
2024-05-01,BLR-HYD,Business,163,16965,2765295
2024-05-02,DEL-BOM,Economy,81,4152,336312
2024-05-02,DEL-BOM,Premium,137,6143,841591
2024-05-02,DEL-BOM,Business,176,16031,2821456
2024-05-02,DEL-BLR,Economy,167,4359,727953
2024-05-02,DEL-BLR,Premium,62,6089,377518
2024-05-02,DEL-BLR,Business,180,10300,1854000
2024-05-02,BOM-BLR,Economy,82,4459,365638
2024-05-02,BOM-BLR,Premium,21,6619,138999
2024-05-02,BOM-BLR,Business,159,16048,2551632
2024-05-02,DEL-HYD,Economy,32,4751,152032
2024-05-02,DEL-HYD,Premium,67,7959,533253
2024-05-02,DEL-HYD,Business,106,16447,1743382
2024-05-02,BLR-HYD,Economy,143,5177,740311
2024-05-02,BLR-HYD,Premium,65,7206,468390
2024-05-02,BLR-HYD,Business,119,12721,1513799
2024-05-03,DEL-BOM,Economy,63,4532,285516
2024-05-03,DEL-BOM,Premium,119,9089,1081591
2024-05-03,DEL-BOM,Business,199,13122,2611278
2024-05-03,DEL-BLR,Economy,90,3479,313110
2024-05-03,DEL-BLR,Premium,103,8666,892598
2024-05-03,DEL-BLR,Business,67,16666,1116622
2024-05-03,BOM-BLR,Economy,162,3191,516942
2024-05-03,BOM-BLR,Premium,56,9342,523152
2024-05-03,BOM-BLR,Business,112,14500,1624000
2024-05-03,DEL-HYD,Economy,91,4172,379652
2024-05-03,DEL-HYD,Premium,91,6471,588861
2024-05-03,DEL-HYD,Business,54,17670,954180
2024-05-03,BLR-HYD,Economy,33,5825,192225
2024-05-03,BLR-HYD,Premium,138,9240,1275120
2024-05-03,BLR-HYD,Business,141,19154,2700714
2024-05-04,DEL-BOM,Economy,134,5827,780818
2024-05-04,DEL-BOM,Premium,189,6865,1297485
2024-05-04,DEL-BOM,Business,140,10018,1402520
2024-05-04,DEL-BLR,Economy,149,4104,611496
2024-05-04,DEL-BLR,Premium,25,6636,165900
2024-05-04,DEL-BLR,Business,146,12567,1834782
2024-05-04,BOM-BLR,Economy,158,5683,897914
2024-05-04,BOM-BLR,Premium,29,8259,239511
2024-05-04,BOM-BLR,Business,27,19065,514755
2024-05-04,DEL-HYD,Economy,33,3751,123783
2024-05-04,DEL-HYD,Premium,105,7329,769545
2024-05-04,DEL-HYD,Business,186,15413,2866818
2024-05-04,BLR-HYD,Economy,63,3085,194355
2024-05-04,BLR-HYD,Premium,138,6377,880026
2024-05-04,BLR-HYD,Business,164,19111,3134204
2024-05-05,DEL-BOM,Economy,70,5313,371910
2024-05-05,DEL-BOM,Premium,89,7405,659045
2024-05-05,DEL-BOM,Business,52,14920,775840
2024-05-05,DEL-BLR,Economy,115,4995,574425
2024-05-05,DEL-BLR,Premium,46,6109,281014
2024-05-05,DEL-BLR,Business,199,18216,3624984
2024-05-05,BOM-BLR,Economy,94,5838,548772
2024-05-05,BOM-BLR,Premium,199,7917,1575483
2024-05-05,BOM-BLR,Business,50,16401,820050
2024-05-05,DEL-HYD,Economy,37,5734,212158
2024-05-05,DEL-HYD,Premium,103,6881,708743
2024-05-05,DEL-HYD,Business,165,12135,2002275
2024-05-05,BLR-HYD,Economy,91,4565,415415
2024-05-05,BLR-HYD,Premium,157,6435,1010295
2024-05-05,BLR-HYD,Business,158,13235,2091130
2024-05-06,DEL-BOM,Economy,180,3942,709560
2024-05-06,DEL-BOM,Premium,87,8257,718359
2024-05-06,DEL-BOM,Business,38,13381,508478
2024-05-06,DEL-BLR,Economy,84,5187,435708
2024-05-06,DEL-BLR,Premium,72,7927,570744
2024-05-06,DEL-BLR,Business,131,15533,2034823
2024-05-06,BOM-BLR,Economy,32,4362,139584
2024-05-06,BOM-BLR,Premium,109,8938,974242
2024-05-06,BOM-BLR,Business,95,11131,1057445
2024-05-06,DEL-HYD,Economy,175,5641,987175
2024-05-06,DEL-HYD,Premium,154,9033,1391082
2024-05-06,DEL-HYD,Business,35,15307,535745
2024-05-06,BLR-HYD,Economy,92,5591,514372
2024-05-06,BLR-HYD,Premium,160,9530,1524800
2024-05-06,BLR-HYD,Business,188,10654,2002952
2024-05-07,DEL-BOM,Economy,125,3759,469875
2024-05-07,DEL-BOM,Premium,59,6415,378485
2024-05-07,DEL-BOM,Business,162,16154,2616948
2024-05-07,DEL-BLR,Economy,127,3025,384175
2024-05-07,DEL-BLR,Premium,170,7876,1338920
2024-05-07,DEL-BLR,Business,187,12682,2371534
2024-05-07,BOM-BLR,Economy,163,3989,650207
2024-05-07,BOM-BLR,Premium,87,8383,729321
2024-05-07,BOM-BLR,Business,125,14452,1806500
2024-05-07,DEL-HYD,Economy,116,4755,551580
2024-05-07,DEL-HYD,Premium,47,6196,291212
2024-05-07,DEL-HYD,Business,96,11388,1093248
2024-05-07,BLR-HYD,Economy,131,3569,467539
2024-05-07,BLR-HYD,Premium,61,8883,541863
2024-05-07,BLR-HYD,Business,52,11223,583596
2024-05-08,DEL-BOM,Economy,120,3767,452040
2024-05-08,DEL-BOM,Premium,162,8446,1368252
2024-05-08,DEL-BOM,Business,102,12569,1282038
2024-05-08,DEL-BLR,Economy,159,4013,638067
2024-05-08,DEL-BLR,Premium,99,9352,925848
2024-05-08,DEL-BLR,Business,117,10572,1236924
2024-05-08,BOM-BLR,Economy,72,3657,263304
2024-05-08,BOM-BLR,Premium,82,6225,510450
2024-05-08,BOM-BLR,Business,23,13407,308361
2024-05-08,DEL-HYD,Economy,95,3865,367175
2024-05-08,DEL-HYD,Premium,115,6250,718750
2024-05-08,DEL-HYD,Business,182,18102,3294564
2024-05-08,BLR-HYD,Economy,109,3560,388040
2024-05-08,BLR-HYD,Premium,170,9203,1564510
2024-05-08,BLR-HYD,Business,78,12262,956436
2024-05-09,DEL-BOM,Economy,149,3471,517179
2024-05-09,DEL-BOM,Premium,145,9310,1349950
2024-05-09,DEL-BOM,Business,130,19266,2504580
2024-05-09,DEL-BLR,Economy,62,3688,228656
2024-05-09,DEL-BLR,Premium,99,9438,934362
2024-05-09,DEL-BLR,Business,162,13491,2185542
2024-05-09,BOM-BLR,Economy,132,5901,778932
2024-05-09,BOM-BLR,Premium,143,6587,941941
2024-05-09,BOM-BLR,Business,75,17211,1290825
2024-05-09,DEL-HYD,Economy,178,3206,570668
2024-05-09,DEL-HYD,Premium,35,8964,313740
2024-05-09,DEL-HYD,Business,56,18605,1041880
2024-05-09,BLR-HYD,Economy,64,5253,336192
2024-05-09,BLR-HYD,Premium,71,6364,451844
2024-05-09,BLR-HYD,Business,26,10579,275054
2024-05-10,DEL-BOM,Economy,53,4729,250637
2024-05-10,DEL-BOM,Premium,29,7320,212280
2024-05-10,DEL-BOM,Business,141,11381,1604721
2024-05-10,DEL-BLR,Economy,147,5738,843486
2024-05-10,DEL-BLR,Premium,111,9814,1089354
2024-05-10,DEL-BLR,Business,104,14144,1470976
2024-05-10,BOM-BLR,Economy,28,4168,116704
2024-05-10,BOM-BLR,Premium,81,8867,718227
2024-05-10,BOM-BLR,Business,59,13555,799745
2024-05-10,DEL-HYD,Economy,69,4869,335961
2024-05-10,DEL-HYD,Premium,62,9691,600842
2024-05-10,DEL-HYD,Business,25,14025,350625
2024-05-10,BLR-HYD,Economy,40,3091,123640
2024-05-10,BLR-HYD,Premium,75,9443,708225
2024-05-10,BLR-HYD,Business,44,11812,519728
2024-05-11,DEL-BOM,Economy,37,4966,183742
2024-05-11,DEL-BOM,Premium,38,9936,377568
2024-05-11,DEL-BOM,Business,150,10551,1582650
2024-05-11,DEL-BLR,Economy,86,4176,359136
2024-05-11,DEL-BLR,Premium,74,7459,551966
2024-05-11,DEL-BLR,Business,131,15490,2029190
2024-05-11,BOM-BLR,Economy,136,4520,614720
2024-05-11,BOM-BLR,Premium,100,7345,734500
2024-05-11,BOM-BLR,Business,154,10314,1588356
2024-05-11,DEL-HYD,Economy,39,5376,209664
2024-05-11,DEL-HYD,Premium,194,6574,1275356
2024-05-11,DEL-HYD,Business,88,15492,1363296
2024-05-11,BLR-HYD,Economy,100,4574,457400
2024-05-11,BLR-HYD,Premium,192,9992,1918464
2024-05-11,BLR-HYD,Business,48,18498,887904
2024-05-12,DEL-BOM,Economy,171,3013,515223
2024-05-12,DEL-BOM,Premium,31,6528,202368
2024-05-12,DEL-BOM,Business,107,14736,1576752
2024-05-12,DEL-BLR,Economy,98,4311,422478
2024-05-12,DEL-BLR,Premium,182,8842,1609244
2024-05-12,DEL-BLR,Business,128,13392,1714176
2024-05-12,BOM-BLR,Economy,196,5156,1010576
2024-05-12,BOM-BLR,Premium,66,7850,518100
2024-05-12,BOM-BLR,Business,122,17194,2097668
2024-05-12,DEL-HYD,Economy,37,3678,136086
2024-05-12,DEL-HYD,Premium,101,7607,768307
2024-05-12,DEL-HYD,Business,181,16654,3014374
2024-05-12,BLR-HYD,Economy,156,5042,786552
2024-05-12,BLR-HYD,Premium,198,6593,1305414
2024-05-12,BLR-HYD,Business,161,16310,2625910
2024-05-13,DEL-BOM,Economy,172,5241,901452
2024-05-13,DEL-BOM,Premium,169,6403,1082107
2024-05-13,DEL-BOM,Business,87,19350,1683450
2024-05-13,DEL-BLR,Economy,114,5187,591318
2024-05-13,DEL-BLR,Premium,127,8857,1124839
2024-05-13,DEL-BLR,Business,143,16606,2374658
2024-05-13,BOM-BLR,Economy,127,5169,656463
2024-05-13,BOM-BLR,Premium,90,8856,797040
2024-05-13,BOM-BLR,Business,138,13557,1870866
2024-05-13,DEL-HYD,Economy,64,3313,212032
2024-05-13,DEL-HYD,Premium,181,9854,1783574
2024-05-13,DEL-HYD,Business,89,16658,1482562
2024-05-13,BLR-HYD,Economy,105,3073,322665
2024-05-13,BLR-HYD,Premium,95,6656,632320
2024-05-13,BLR-HYD,Business,139,15171,2108769
2024-05-14,DEL-BOM,Economy,153,3324,508572
2024-05-14,DEL-BOM,Premium,23,6954,159942
2024-05-14,DEL-BOM,Business,87,10687,929769
2024-05-14,DEL-BLR,Economy,73,5850,427050
2024-05-14,DEL-BLR,Premium,127,9367,1189609
2024-05-14,DEL-BLR,Business,65,15904,1033760
2024-05-14,BOM-BLR,Economy,183,4767,872361
2024-05-14,BOM-BLR,Premium,100,8817,881700
2024-05-14,BOM-BLR,Business,96,12581,1207776
2024-05-14,DEL-HYD,Economy,130,4130,536900
2024-05-14,DEL-HYD,Premium,159,7604,1209036
2024-05-14,DEL-HYD,Business,60,18684,1121040
2024-05-14,BLR-HYD,Economy,31,4548,140988
2024-05-14,BLR-HYD,Premium,116,9957,1155012
2024-05-14,BLR-HYD,Business,147,14354,2110038
2024-05-15,DEL-BOM,Economy,139,3516,488724
2024-05-15,DEL-BOM,Premium,145,8164,1183780
2024-05-15,DEL-BOM,Business,135,12590,1699650
2024-05-15,DEL-BLR,Economy,94,3838,360772
2024-05-15,DEL-BLR,Premium,60,8463,507780
2024-05-15,DEL-BLR,Business,197,16539,3258183
2024-05-15,BOM-BLR,Economy,58,4580,265640
2024-05-15,BOM-BLR,Premium,170,6749,1147330
2024-05-15,BOM-BLR,Business,185,11875,2196875
2024-05-15,DEL-HYD,Economy,108,4787,516996
2024-05-15,DEL-HYD,Premium,91,7075,643825
2024-05-15,DEL-HYD,Business,41,12833,526153
2024-05-15,BLR-HYD,Economy,185,4397,813445
2024-05-15,BLR-HYD,Premium,83,7614,631962
2024-05-15,BLR-HYD,Business,142,18273,2594766
2024-05-16,DEL-BOM,Economy,106,5272,558832
2024-05-16,DEL-BOM,Premium,121,9681,1171401
2024-05-16,DEL-BOM,Business,188,13446,2527848
2024-05-16,DEL-BLR,Economy,111,5228,580308
2024-05-16,DEL-BLR,Premium,43,9933,427119
2024-05-16,DEL-BLR,Business,174,19774,3440676
2024-05-16,BOM-BLR,Economy,72,5597,402984
2024-05-16,BOM-BLR,Premium,72,6223,448056
2024-05-16,BOM-BLR,Business,67,11928,799176
2024-05-16,DEL-HYD,Economy,83,3348,277884
2024-05-16,DEL-HYD,Premium,198,8941,1770318
2024-05-16,DEL-HYD,Business,83,16240,1347920
2024-05-16,BLR-HYD,Economy,121,4465,540265
2024-05-16,BLR-HYD,Premium,121,8650,1046650
2024-05-16,BLR-HYD,Business,130,18638,2422940
2024-05-17,DEL-BOM,Economy,118,5718,674724
2024-05-17,DEL-BOM,Premium,44,7986,351384
2024-05-17,DEL-BOM,Business,149,13007,1938043
2024-05-17,DEL-BLR,Economy,88,5824,512512
2024-05-17,DEL-BLR,Premium,178,9185,1634930
2024-05-17,DEL-BLR,Business,104,13055,1357720
2024-05-17,BOM-BLR,Economy,196,3386,663656
2024-05-17,BOM-BLR,Premium,109,8283,902847
2024-05-17,BOM-BLR,Business,24,10122,242928
2024-05-17,DEL-HYD,Economy,163,4280,697640
2024-05-17,DEL-HYD,Premium,199,6862,1365538
2024-05-17,DEL-HYD,Business,139,10148,1410572
2024-05-17,BLR-HYD,Economy,85,3437,292145
2024-05-17,BLR-HYD,Premium,109,9901,1079209
2024-05-17,BLR-HYD,Business,121,14551,1760671
2024-05-18,DEL-BOM,Economy,27,4632,125064
2024-05-18,DEL-BOM,Premium,40,6370,254800
2024-05-18,DEL-BOM,Business,104,12311,1280344
2024-05-18,DEL-BLR,Economy,77,5078,391006
2024-05-18,DEL-BLR,Premium,28,7417,207676
2024-05-18,DEL-BLR,Business,99,10838,1072962
2024-05-18,BOM-BLR,Economy,170,4448,756160
2024-05-18,BOM-BLR,Premium,121,8479,1025959
2024-05-18,BOM-BLR,Business,178,15192,2704176
2024-05-18,DEL-HYD,Economy,110,3215,353650
2024-05-18,DEL-HYD,Premium,48,7962,382176
2024-05-18,DEL-HYD,Business,91,16697,1519427
2024-05-18,BLR-HYD,Economy,154,4065,626010
2024-05-18,BLR-HYD,Premium,77,8584,660968
2024-05-18,BLR-HYD,Business,148,10947,1620156
2024-05-19,DEL-BOM,Economy,172,4717,811324
2024-05-19,DEL-BOM,Premium,25,6313,157825
2024-05-19,DEL-BOM,Business,85,13670,1161950
2024-05-19,DEL-BLR,Economy,21,5251,110271
2024-05-19,DEL-BLR,Premium,167,7391,1234297
2024-05-19,DEL-BLR,Business,84,13549,1138116
2024-05-19,BOM-BLR,Economy,124,5542,687208
2024-05-19,BOM-BLR,Premium,74,7239,535686
2024-05-19,BOM-BLR,Business,64,15577,996928
2024-05-19,DEL-HYD,Economy,54,4559,246186
2024-05-19,DEL-HYD,Premium,35,8290,290150
2024-05-19,DEL-HYD,Business,30,19945,598350
2024-05-19,BLR-HYD,Economy,134,4603,616802
2024-05-19,BLR-HYD,Premium,160,7098,1135680
2024-05-19,BLR-HYD,Business,122,13787,1682014
2024-05-20,DEL-BOM,Economy,26,5096,132496
2024-05-20,DEL-BOM,Premium,120,9662,1159440
2024-05-20,DEL-BOM,Business,146,11667,1703382
2024-05-20,DEL-BLR,Economy,39,5545,216255
2024-05-20,DEL-BLR,Premium,51,7356,375156
2024-05-20,DEL-BLR,Business,75,17965,1347375
2024-05-20,BOM-BLR,Economy,73,5083,371059
2024-05-20,BOM-BLR,Premium,99,8642,855558
2024-05-20,BOM-BLR,Business,88,13799,1214312
2024-05-20,DEL-HYD,Economy,126,4132,520632
2024-05-20,DEL-HYD,Premium,87,8739,760293
2024-05-20,DEL-HYD,Business,197,15009,2956773
2024-05-20,BLR-HYD,Economy,41,5113,209633
2024-05-20,BLR-HYD,Premium,63,7582,477666
2024-05-20,BLR-HYD,Business,73,17503,1277719
2024-05-21,DEL-BOM,Economy,178,4266,759348
2024-05-21,DEL-BOM,Premium,68,8561,582148
2024-05-21,DEL-BOM,Business,195,17226,3359070
2024-05-21,DEL-BLR,Economy,116,4122,478152
2024-05-21,DEL-BLR,Premium,198,7537,1492326
2024-05-21,DEL-BLR,Business,60,17396,1043760
2024-05-21,BOM-BLR,Economy,101,4411,445511
2024-05-21,BOM-BLR,Premium,154,9830,1513820
2024-05-21,BOM-BLR,Business,118,13145,1551110
2024-05-21,DEL-HYD,Economy,190,4872,925680
2024-05-21,DEL-HYD,Premium,156,6928,1080768
2024-05-21,DEL-HYD,Business,119,19244,2290036
2024-05-21,BLR-HYD,Economy,144,5509,793296
2024-05-21,BLR-HYD,Premium,139,8204,1140356
2024-05-21,BLR-HYD,Business,23,15560,357880
2024-05-22,DEL-BOM,Economy,196,3719,728924
2024-05-22,DEL-BOM,Premium,150,6061,909150
2024-05-22,DEL-BOM,Business,121,19747,2389387
2024-05-22,DEL-BLR,Economy,77,3111,239547
2024-05-22,DEL-BLR,Premium,138,7075,976350
2024-05-22,DEL-BLR,Business,27,16379,442233
2024-05-22,BOM-BLR,Economy,152,4604,699808
2024-05-22,BOM-BLR,Premium,156,7055,1100580
2024-05-22,BOM-BLR,Business,145,12161,1763345
2024-05-22,DEL-HYD,Economy,48,5690,273120
2024-05-22,DEL-HYD,Premium,49,7945,389305
2024-05-22,DEL-HYD,Business,44,15419,678436
2024-05-22,BLR-HYD,Economy,182,5358,975156
2024-05-22,BLR-HYD,Premium,149,9829,1464521
2024-05-22,BLR-HYD,Business,191,15073,2878943
2024-05-23,DEL-BOM,Economy,96,4645,445920
2024-05-23,DEL-BOM,Premium,125,7353,919125
2024-05-23,DEL-BOM,Business,75,17329,1299675
2024-05-23,DEL-BLR,Economy,49,4790,234710
2024-05-23,DEL-BLR,Premium,74,7538,557812
2024-05-23,DEL-BLR,Business,76,15317,1164092
2024-05-23,BOM-BLR,Economy,62,5235,324570
2024-05-23,BOM-BLR,Premium,30,7377,221310
2024-05-23,BOM-BLR,Business,165,10615,1751475
2024-05-23,DEL-HYD,Economy,199,4581,911619
2024-05-23,DEL-HYD,Premium,133,6254,831782
2024-05-23,DEL-HYD,Business,143,19825,2834975
2024-05-23,BLR-HYD,Economy,76,5926,450376
2024-05-23,BLR-HYD,Premium,39,7298,284622
2024-05-23,BLR-HYD,Business,94,14423,1355762
2024-05-24,DEL-BOM,Economy,174,3551,617874
2024-05-24,DEL-BOM,Premium,102,8729,890358
2024-05-24,DEL-BOM,Business,188,17776,3341888
2024-05-24,DEL-BLR,Economy,130,3527,458510
2024-05-24,DEL-BLR,Premium,31,7668,237708
2024-05-24,DEL-BLR,Business,136,13022,1770992
2024-05-24,BOM-BLR,Economy,32,5720,183040
2024-05-24,BOM-BLR,Premium,37,6116,226292
2024-05-24,BOM-BLR,Business,45,13737,618165
2024-05-24,DEL-HYD,Economy,195,3752,731640
2024-05-24,DEL-HYD,Premium,153,8097,1238841
2024-05-24,DEL-HYD,Business,125,15544,1943000
2024-05-24,BLR-HYD,Economy,91,3987,362817
2024-05-24,BLR-HYD,Premium,176,7997,1407472
2024-05-24,BLR-HYD,Business,45,13981,629145
2024-05-25,DEL-BOM,Economy,41,4586,188026
2024-05-25,DEL-BOM,Premium,123,6600,811800
2024-05-25,DEL-BOM,Business,157,10250,1609250
2024-05-25,DEL-BLR,Economy,28,3078,86184
2024-05-25,DEL-BLR,Premium,172,6225,1070700
2024-05-25,DEL-BLR,Business,53,12178,645434
2024-05-25,BOM-BLR,Economy,139,5885,818015
2024-05-25,BOM-BLR,Premium,166,9281,1540646
2024-05-25,BOM-BLR,Business,92,14228,1308976
2024-05-25,DEL-HYD,Economy,86,5698,490028
2024-05-25,DEL-HYD,Premium,148,8076,1195248
2024-05-25,DEL-HYD,Business,31,15249,472719
2024-05-25,BLR-HYD,Economy,56,4196,234976
2024-05-25,BLR-HYD,Premium,169,6138,1037322
2024-05-25,BLR-HYD,Business,77,11013,848001
